setting,num_stages,num_warps,group_m,block_m,tiles,rows_per_expert,tokens,rep,ms_p50,ms_min,ms_stdev,iters,status,detail,instrument,warmup_ms,trials,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,power_w,clock_level_ok,clock_drift_ok,l2_flush,clock_level_side
s3w8g16,3,8,16,64,6,384,1536,1,3.7363200187683105,3.581120014190674,0.1667621475929266,105,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.28150510787964,3,1470.0,1440.0,1500.0,1440 1485 1485 1470 1470 1485 1485 1485 1485 1440 1440 1320 1320 1485 1485 1470 1470 1425 1425 1455 1455 1455 1455 1500,694.6469999999999,True,True,True,
s3w8g16,3,8,16,64,7,448,1792,1,4.375040054321289,4.222464084625244,0.23150043006071172,93,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.4445128440857,3,1470.0,1515.0,1470.0,1515 1515 1455 1455 1455 1455 1470 1470 1455 1455 1095 1095 1470 1470 1500 1500 1500 1500 1485 1485 1470 1470 1455 1455 1470,691.277,True,True,True,
s3w8g64,3,8,64,64,7,448,1792,1,4.5739521980285645,4.400063991546631,0.1150977258060616,87,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.69171476364136,3,1455.0,1440.0,1485.0,1440 1470 1470 1485 1485 1470 1470 1455 1455 1440 1440 1320 1320 1440 1440 1440 1440 1455 1455 1440 1440 1455 1455 1485,693.1514999999999,True,True,True,
s4w8g1,4,8,1,64,7,448,1792,1,5.32755184173584,5.1985602378845215,0.11058030980242735,74,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,378.09420680999756,3,1335.0,1335.0,1305.0,1335 1335 1290 1290 1335 1335 1335 1335 1350 1350 1110 1110 1380 1380 1380 1380 1350 1350 1290 1290 1305 1305 1305 1305,695.2835,False,True,True,low
s2w4g1,2,4,1,64,7,448,1792,1,4.559823989868164,4.401855945587158,0.46516293659367675,88,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,369.30066680908203,3,1425.0,1470.0,1425.0,1470 1425 1425 1425 1425 1410 1410 1410 1410 1035 1035 1275 1275 1425 1425 1440 1440 1470 1470 1455 1455 1455 1455 1425 1425,694.535,True,True,True,
s3w8g1,3,8,1,64,7,448,1792,1,5.307776212692261,5.043712139129639,0.4032870610389831,74,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.1026201248169,3,1365.0,1350.0,1365.0,1350 1350 1380 1380 1380 1380 1380 1380 1380 1380 780 780 1335 1335 1365 1365 1395 1395 1320 1320 1365 1365 1365 1365,694.7339999999999,False,True,True,low
s3w8g8,3,8,8,64,7,448,1792,1,4.454463958740234,4.246560096740723,0.11670894967459308,90,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.25647926330566,3,1455.0,1470.0,1455.0,1470 1425 1425 1455 1455 1455 1455 1455 1455 1455 1455 1365 1365 1485 1485 1485 1485 1485 1485 1455 1455 1455 1455 1455,694.75,True,True,True,
s3w4g1,3,4,1,64,7,448,1792,1,5.123104095458984,5.009856224060059,0.5064827096545276,77,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.18700551986694,3,1395.0,1395.0,1395.0,1395 1410 1395 1395 1380 1380 1380 1380 1380 1380 750 750 1350 1350 1395 1395 1395 1395 1395 1395 1410 1410 1395 1395,693.995,True,True,True,
s5w8g1,5,8,1,64,7,448,1792,1,5.2881598472595215,5.176703929901123,0.3156840293871651,75,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.4200315475464,3,1372.5,1365.0,1380.0,1365 1365 1365 1365 1380 1380 1380 1380 1395 1395 1245 1245 1335 1335 1395 1395 1380 1380 1350 1350 1365 1365 1380 1380,696.2295,False,True,True,low
s2w8g1,2,8,1,64,7,448,1792,1,5.6704161167144775,5.55350399017334,0.16442775074268837,70,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.8954873085022,3,1440.0,1440.0,1440.0,1440 1470 1470 1440 1440 1440 1440 1425 1425 1440 1440 1335 1335 1455 1455 1455 1455 1455 1455 1440 1440 1455 1455 1440,694.296,True,True,True,
s3w4g1,3,4,1,256,2,512,2048,1,4.232863903045654,4.138912200927734,0.17691281054399036,95,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.5632348060608,3,1755.0,1785.0,1755.0,1785 1785 1785 1755 1755 1740 1740 1755 1755 1770 1770 1455 1455 1695 1695 1755 1755 1755 1755 1755 1755 1785 1785 1755,685.925,False,True,True,high
s5w8g1,5,8,1,256,2,512,2048,1,3.9601919651031494,3.857759952545166,0.12634258623863373,97,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.5415322780609,3,1650.0,1605.0,1665.0,1605 1605 1665 1665 1680 1680 1695 1695 1665 1665 1605 1605 1575 1575 1665 1665 1650 1650 1605 1605 1650 1650 1665,693.79,False,True,True,high
s2w4g1,2,4,1,64,8,512,2048,1,5.458400011062622,5.259679794311523,0.15332842482172282,72,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.16489362716675,3,1410.0,1425.0,1410.0,1425 1425 1410 1410 1410 1410 1410 1410 1410 1410 1395 1395 1365 1365 1425 1425 1455 1455 1425 1425 1410 1410 1410 1410,695.52,True,True,True,
s3w8g16,3,8,16,256,2,512,2048,1,4.057487964630127,3.963360071182251,0.15867373711114316,96,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,346.53241539001465,3,1650.0,1635.0,1665.0,1635 1635 1665 1665 1665 1665 1650 1650 1635 1635 1470 1470 1530 1530 1680 1680 1665 1665 1605 1605 1650 1650 1665 1665,692.1135,False,True,True,high
s4w8g1,4,8,1,64,8,512,2048,1,6.084352016448975,5.913248062133789,0.27773610092195916,64,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,369.07631969451904,3,1305.0,1260.0,1350.0,1260 1260 1365 1365 1335 1305 1305 1350 1350 1170 1170 1290 1290 1395 1395 1365 1365 1275 1275 1305 1305 1350 1350,699.135,False,False,True,low
s5w8g1,5,8,1,64,8,512,2048,1,6.06876802444458,5.928224086761475,0.3360262052281886,66,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.38735723495483,3,1365.0,1380.0,1365.0,1380 1365 1365 1380 1380 1365 1365 1365 1365 1125 1125 1275 1275 1380 1380 1365 1365 1365 1365 1365 1365 1365 1365 1365,696.1785,False,True,True,low
s2w8g1,2,8,1,64,8,512,2048,1,6.494048118591309,6.390016078948975,0.160118327826182,61,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,371.66118240356445,3,1440.0,1440.0,1440.0,1440 1440 1440 1440 1440 1440 1425 1425 1455 1455 1275 1275 1455 1455 1425 1425 1425 1425 1425 1425 1440 1440 1440 1440,692.901,True,True,True,
s4w8g1,4,8,1,256,2,512,2048,1,3.9266560077667236,3.7926719188690186,0.1789030274607188,103,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.80694031715393,3,1665.0,1695.0,1665.0,1695 1695 1650 1650 1665 1665 1665 1665 1665 1665 1410 1410 1590 1590 1695 1695 1710 1710 1695 1695 1695 1695 1665 1665,693.9495,False,True,True,high
s2w4g1,2,4,1,256,2,512,2048,1,4.593231916427612,4.517759799957275,0.13683781029041583,86,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.38371229171753,3,1830.0,1845.0,1845.0,1845 1860 1830 1830 1845 1845 1830 1830 1845 1845 1515 1515 1695 1695 1815 1815 1830 1830 1815 1815 1845 1845 1845 1845,692.516,False,True,True,high
s3w8g1,3,8,1,256,2,512,2048,1,4.027008056640625,3.9679360389709473,0.21655924500065904,99,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.90345454216003,3,1680.0,1710.0,1680.0,1710 1695 1695 1680 1680 1680 1680 1695 1695 1425 1425 1470 1470 1620 1620 1650 1650 1695 1695 1695 1695 1695 1695 1680,693.7375,False,True,True,high
s3w4g1,3,4,1,64,8,512,2048,1,5.903728008270264,5.678239822387695,0.33520331286373334,66,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.58128023147583,3,1380.0,1335.0,1365.0,1335 1335 1380 1380 1395 1395 1425 1425 1395 1395 720 720 1290 1290 1410 1410 1365 1365 1350 1350 1380 1380 1365,694.367,False,True,True,low
s3w8g64,3,8,64,256,2,512,2048,1,4.040383815765381,3.897952079772949,0.21372087209842972,99,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.1245126724243,3,1665.0,1725.0,1680.0,1725 1725 1680 1680 1665 1665 1635 1635 1620 1620 1350 1350 1560 1560 1620 1620 1665 1665 1680 1680 1665 1665 1680 1680,686.6445,False,True,True,high
s3w8g8,3,8,8,64,8,512,2048,1,4.653984069824219,4.562751770019531,0.2930785025349259,85,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.404257774353,3,1530.0,1530.0,1545.0,1530 1530 1545 1545 1545 1545 1530 1530 1530 1530 1155 1155 1290 1290 1500 1500 1500 1500 1530 1530 1515 1515 1545 1545,691.0625,True,True,True,
s3w8g8,3,8,8,256,2,512,2048,1,4.00713586807251,3.908576011657715,0.11824804054576793,99,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.65398240089417,3,1665.0,1650.0,1680.0,1650 1665 1665 1680 1680 1680 1680 1695 1695 1710 1710 1440 1440 1620 1620 1665 1665 1665 1665 1650 1650 1665 1665 1680,694.4385,False,True,True,high
s3w8g64,3,8,64,64,8,512,2048,1,5.131983995437622,4.978655815124512,0.23259908009724,78,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,341.21638441085815,3,1455.0,1485.0,1455.0,1485 1485 1455 1455 1455 1455 1440 1440 1440 1440 1230 1230 1365 1365 1470 1470 1470 1470 1485 1485 1470 1470 1455 1455,692.9465,True,True,True,
s3w8g1,3,8,1,64,8,512,2048,1,6.034272193908691,5.9015679359436035,0.7186737974168751,65,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.0202569961548,3,1380.0,1395.0,1380.0,1395 1395 1395 1395 1395 1395 1380 1380 1365 1365 900 900 1260 1260 1380 1380 1380 1380 1365 1365 1380 1380 1380 1380,695.1334999999999,False,True,True,low
s3w8g16,3,8,16,64,8,512,2048,1,4.742559909820557,4.691904067993164,0.16220906123523135,83,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,369.41862201690674,3,1485.0,1470.0,1500.0,1470 1485 1485 1485 1485 1500 1500 1500 1500 1410 1410 1395 1395 1500 1500 1470 1470 1470 1470 1470 1470 1500 1500 1500,693.571,True,True,True,
s2w8g1,2,8,1,256,2,512,2048,1,4.273727893829346,4.127808094024658,0.2058058194356513,93,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.24515104293823,3,1702.5,1740.0,1710.0,1740 1740 1725 1725 1710 1710 1680 1680 1695 1695 1305 1305 1560 1560 1665 1665 1695 1695 1725 1725 1725 1725 1710 1710,689.4159999999999,False,True,True,high
s2w8g1,2,8,1,64,9,576,2304,1,7.289535999298096,7.1954240798950195,0.41769320453579656,54,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.42224168777466,3,1455.0,1455.0,1440.0,1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 855 855 1395 1395 1470 1470 1440 1440 1455 1455 1455 1455 1440 1440,693.5920000000001,True,True,True,
s3w8g64,3,8,64,64,9,576,2304,1,5.847455978393555,5.646368026733398,0.21960734752039449,69,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.9481906890869,3,1470.0,1470.0,1470.0,1470 1485 1485 1470 1470 1470 1470 1470 1470 1365 1365 1335 1335 1455 1455 1470 1470 1455 1455 1470 1470 1455 1455 1470,693.738,True,True,True,
s4w8g1,4,8,1,64,9,576,2304,1,6.891744136810303,6.71017599105835,0.7110220865726061,57,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.91152143478394,3,1365.0,1395.0,1365.0,1395 1395 1365 1365 1365 1365 1350 1350 1380 1380 525 525 1275 1275 1365 1365 1380 1380 1365 1365 1365 1365 1365 1365,695.965,False,True,True,low
s3w8g1,3,8,1,64,9,576,2304,1,6.772384166717529,6.532671928405762,0.6636260526071227,59,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.53036403656006,3,1395.0,1395.0,1395.0,1395 1410 1410 1410 1410 1395 1395 1380 1380 1215 1215 945 945 1260 1260 1320 1320 1395 1395 1395 1395 1395 1395 1395,693.856,True,True,True,
s5w8g1,5,8,1,64,9,576,2304,1,6.794064044952393,6.634592056274414,0.48466265795723046,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.7505249977112,3,1365.0,1365.0,1380.0,1365 1365 1365 1365 1380 1380 1380 1380 1395 1395 945 945 1260 1260 1365 1365 1365 1365 1365 1365 1380 1380 1380 1380,696.8165,False,True,True,low
s3w8g16,3,8,16,64,9,576,2304,1,5.568608045578003,5.4244160652160645,0.12927336381385593,72,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.40128326416016,3,1470.0,1470.0,1470.0,1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1365 1365 1485 1485 1470 1470 1470 1470 1470 1470 1470 1470 1470,689.009,True,True,True,
s3w8g8,3,8,8,64,9,576,2304,1,5.6348960399627686,5.408512115478516,0.2874018119782542,72,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.5385298728943,3,1470.0,1500.0,1470.0,1500 1500 1470 1470 1470 1470 1455 1455 1455 1455 1230 1230 1365 1365 1470 1470 1500 1500 1500 1500 1485 1485 1470 1470,693.498,True,True,True,
s2w4g1,2,4,1,64,9,576,2304,1,5.946368217468262,5.78656005859375,0.5570971374480064,67,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.48511934280396,3,1417.5,1425.0,1425.0,1425 1425 1425 1425 1425 1425 1425 1425 1410 1410 735 735 1320 1320 1410 1410 1410 1410 1410 1410 1425 1425 1425 1425,692.08,True,True,True,
s3w4g1,3,4,1,64,9,576,2304,1,6.696367979049683,6.5616960525512695,0.6307860637647708,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.79968070983887,3,1395.0,1395.0,1380.0,1395 1395 1365 1365 1380 1380 1395 1395 1395 1395 705 705 1335 1335 1410 1410 1395 1395 1380 1380 1395 1395 1380,691.499,True,True,True,
s3w8g16,3,8,16,64,10,640,2560,1,6.029968023300171,5.910399913787842,0.38346085816086156,66,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.25507497787476,3,1500.0,1515.0,1500.0,1515 1515 1515 1515 1500 1500 1500 1500 1380 1380 1170 1170 1410 1410 1500 1500 1485 1485 1500 1500 1485 1485 1500 1500,685.012,True,True,True,
s2w8g1,2,8,1,64,10,640,2560,1,8.049536228179932,7.866464138031006,0.22408955578410378,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,337.0697612762451,3,1455.0,1410.0,1440.0,1410 1455 1455 1455 1455 1485 1485 1455 1455 1470 1470 1320 1320 1485 1485 1425 1425 1410 1410 1395 1395 1440 1440,688.226,True,True,True,
s4w8g1,4,8,1,64,10,640,2560,1,7.618048191070557,7.342207908630371,0.5450897296768744,53,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.0853123664856,3,1350.0,1395.0,1365.0,1395 1380 1380 1305 1305 1245 1245 1290 1290 1200 1200 1140 1140 1335 1335 1365 1365 1395 1395 1395 1395 1365 1365 1365,695.8824999999999,False,True,True,low
s3w8g1,3,8,1,64,10,640,2560,1,7.620191812515259,7.396671772003174,0.697594998531337,52,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.7917113304138,3,1380.0,1365.0,1410.0,1365 1395 1395 1380 1380 1395 1395 1395 1395 675 675 1125 1125 1290 1290 1380 1380 1380 1380 1395 1395 1380 1380 1410,695.753,False,True,True,low
s3w8g8,3,8,8,64,10,640,2560,1,6.144160032272339,6.051775932312012,0.274177132029326,64,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,338.1351704597473,3,1485.0,1470.0,1485.0,1470 1485 1485 1485 1485 1485 1485 1485 1485 1470 1470 1080 1080 1410 1410 1470 1470 1485 1485 1485 1485 1470 1485 1485,695.137,True,True,True,
s3w8g64,3,8,64,64,10,640,2560,1,6.371167898178101,6.254464149475098,0.23360365581036946,62,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.58054304122925,3,1455.0,1455.0,1470.0,1455 1455 1455 1455 1455 1455 1455 1455 1470 1470 1305 1305 1365 1365 1470 1470 1470 1470 1455 1455 1455 1455 1470 1470,694.5355,True,True,True,
s2w4g1,2,4,1,64,10,640,2560,1,6.972864151000977,6.696447849273682,0.45590472858244957,56,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.50979137420654,3,1410.0,1410.0,1410.0,1410 1425 1425 1410 1410 1410 1410 1410 1410 1425 1425 1065 1065 1425 1425 1425 1425 1410 1410 1425 1425 1410 1410,687.595,True,True,True,
s5w8g1,5,8,1,64,10,640,2560,1,7.551039934158325,7.302015781402588,0.26020712489942005,52,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.453408241272,3,1365.0,1230.0,1350.0,1230 1380 1380 1365 1365 1335 1335 1365 1365 1365 1365 975 975 1395 1395 1395 1395 1365 1365 1335 1335 1350 1350,688.143,False,False,True,low
s3w4g1,3,4,1,64,10,640,2560,1,7.408528089523315,7.105408191680908,0.6719481210648891,54,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.3888649940491,3,1395.0,1425.0,1395.0,1425 1425 1395 1395 1395 1395 1380 1380 1365 1365 780 780 1215 1215 1380 1380 1410 1410 1410 1410 1410 1410 1395 1395,698.718,True,True,True,
s2w4g1,2,4,1,64,11,704,2816,1,7.457695960998535,7.096928119659424,1.158767666276114,53,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.7891802787781,3,1425.0,1425.0,1455.0,1425 1425 1455 1455 1440 1440 1440 1425 1425 495 495 1035 1035 1335 1335 1410 1410 1455 1455 1425 1425 1425 1425 1455 1455,685.282,True,True,True,
s3w8g16,3,8,16,64,11,704,2816,1,6.6801598072052,6.5399041175842285,0.43468961733268935,60,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.48460721969604,3,1500.0,1500.0,1485.0,1500 1515 1515 1500 1500 1500 1500 1485 1485 1245 1245 1200 1200 1440 1440 1470 1470 1500 1500 1500 1500 1500 1500 1485,693.237,True,True,True,
s3w4g1,3,4,1,64,11,704,2816,1,8.0491042137146,7.894176006317139,0.9346144926064724,50,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.7212815284729,3,1410.0,1425.0,1425.0,1425 1425 1410 1410 1410 1410 1410 1410 1410 1410 690 690 1095 1095 1260 1260 1395 1395 1410 1410 1410 1410 1410 1410 1425,692.394,True,True,True,
s4w8g1,4,8,1,64,11,704,2816,1,8.274816036224365,8.134880065917969,0.8616168966124494,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.84764862060547,3,1387.5,1395.0,1395.0,1395 1395 1395 1395 1395 1395 1395 1395 1395 810 810 810 810 1230 1230 1305 1305 1380 1380 1380 1380 1395 1395 1395,680.529,False,True,True,low
s3w8g8,3,8,8,64,11,704,2816,1,6.698976039886475,6.562047958374023,0.47131129647796016,59,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.51321268081665,3,1492.5,1515.0,1500.0,1515 1515 1515 1515 1515 1515 1515 1500 1500 1035 1035 1215 1215 1455 1455 1485 1485 1500 1500 1485 1485 1485 1485 1500,684.383,True,True,True,
s2w8g1,2,8,1,64,11,704,2816,1,8.665664196014404,8.535679817199707,0.8746089416228314,46,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,337.4959993362427,3,1485.0,1500.0,1485.0,1500 1500 1485 1485 1485 1485 1485 1485 1485 1485 720 720 1110 1110 1395 1395 1455 1455 1485 1485 1470 1470 1485 1485 1485,678.797,True,True,True,
s3w8g64,3,8,64,64,11,704,2816,1,6.905616044998169,6.702079772949219,0.46903217466984143,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.7340831756592,3,1470.0,1500.0,1500.0,1500 1470 1470 1500 1500 1470 1470 1485 1485 1365 1365 1155 1155 1410 1410 1470 1470 1485 1485 1470 1470 1485 1485 1500,678.799,True,True,True,
s3w8g1,3,8,1,64,11,704,2816,1,8.4825119972229,8.225184440612793,0.5587950359991346,46,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,343.8413095474243,3,1350.0,1275.0,1335.0,1275 1350 1350 1380 1380 1395 1395 1380 1380 1230 1230 1185 1185 1380 1380 1350 1350 1290 1290 1290 1290 1335 1335,693.628,False,True,True,low
s5w8g1,5,8,1,64,11,704,2816,1,8.296576023101807,8.078880310058594,0.55982686772995,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.51055812835693,3,1380.0,1380.0,1365.0,1380 1365 1365 1350 1350 1290 1290 1380 1380 1350 1350 1245 1245 1395 1395 1395 1395 1380 1380 1380 1380 1380 1380 1365,694.938,False,True,True,low
s3w8g1,3,8,1,64,12,768,3072,1,9.245984077453613,9.07919979095459,0.6580670857131761,42,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.6010580062866,3,1365.0,1395.0,1365.0,1395 1395 1365 1365 1365 1365 1380 1380 1365 1365 765 765 1320 1320 1380 1380 1380 1380 1365 1365 1365 1365 1365,695.449,False,True,True,low
s3w8g16,3,8,16,64,12,768,3072,1,7.307072162628174,7.167295932769775,0.2124768738188182,53,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.8506889343262,3,1485.0,1470.0,1455.0,1470 1470 1485 1485 1470 1470 1485 1485 1500 1500 1245 1245 1410 1410 1500 1500 1485 1485 1485 1485 1485 1485 1455,693.68,True,True,True,
s3w4g1,3,4,1,64,12,768,3072,1,9.007424354553223,8.677824020385742,0.33669257420908566,43,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.4084177017212,3,1365.0,1380.0,1365.0,1380 1380 1365 1365 1365 1365 1380 1380 1365 1365 810 810 1260 1260 1395 1395 1395 1395 1365 1365 1365 1365 1365,696.179,False,True,True,low
s3w8g8,3,8,8,64,12,768,3072,1,7.342688083648682,7.0859198570251465,0.2435489830078137,53,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.14165925979614,3,1485.0,1470.0,1500.0,1470 1470 1500 1500 1485 1485 1485 1485 1515 1515 1230 1230 1425 1425 1515 1515 1500 1500 1500 1500 1485 1485 1500,693.238,True,True,True,
s2w8g1,2,8,1,64,12,768,3072,1,9.708735942840576,9.386143684387207,0.25860574546600756,40,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.510498046875,3,1425.0,1410.0,1425.0,1410 1410 1440 1440 1440 1440 1440 1440 1455 1455 1365 1365 1395 1395 1485 1485 1410 1410 1410 1410 1425 1425 1425,688.434,True,True,True,
s2w4g1,2,4,1,64,12,768,3072,1,8.541791915893555,7.7514238357543945,0.4197675708010652,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.8334755897522,3,1410.0,1440.0,1410.0,1440 1440 1425 1425 1380 1380 1395 1395 1395 1395 1200 1200 1320 1320 1440 1440 1410 1410 1410 1410 1425 1425 1410 1410,693.5999999999999,True,True,True,
s5w8g1,5,8,1,64,12,768,3072,1,9.019263744354248,8.795904159545898,0.9949969141844003,44,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.045823097229,3,1380.0,1395.0,1380.0,1395 1380 1380 1380 1380 1365 1365 1380 1380 1365 1365 840 840 1335 1335 1380 1380 1380 1380 1365 1365 1395 1395 1380,696.8485000000001,False,True,True,low
s2w8g1,2,8,1,256,3,768,3072,1,6.443903923034668,6.3079681396484375,0.2013431322526576,61,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,341.01744270324707,3,1665.0,1650.0,1665.0,1650 1650 1665 1665 1680 1680 1695 1695 1680 1680 1560 1560 1560 1560 1695 1695 1665 1665 1650 1650 1665 1665 1665,685.421,False,True,True,high
s3w8g64,3,8,64,256,3,768,3072,1,6.116048097610474,6.010240077972412,0.18223557449376035,64,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.4213743209839,3,1635.0,1620.0,1635.0,1620 1620 1635 1635 1635 1635 1605 1605 1620 1620 1500 1545 1545 1650 1650 1650 1650 1635 1635 1635 1635 1635 1635,688.723,False,True,True,high
s3w8g64,3,8,64,64,12,768,3072,1,7.601567983627319,7.2630720138549805,0.2764788487913595,52,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.62035369873047,3,1470.0,1455.0,1470.0,1455 1470 1470 1470 1470 1470 1470 1455 1455 1455 1455 1215 1215 1485 1485 1470 1470 1485 1485 1455 1455 1455 1455 1470,692.132,True,True,True,
s3w8g1,3,8,1,256,3,768,3072,1,6.109312057495117,6.012991905212402,0.17735492377497622,65,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.19260931015015,3,1650.0,1680.0,1650.0,1680 1680 1650 1650 1650 1650 1650 1650 1650 1650 1410 1410 1605 1605 1650 1650 1665 1665 1650 1650 1650 1650 1650 1650,694.432,False,True,True,high
s5w8g1,5,8,1,256,3,768,3072,1,5.933343887329102,5.759103775024414,0.25362617940499527,68,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.51497507095337,3,1650.0,1680.0,1650.0,1680 1650 1650 1650 1650 1650 1650 1650 1650 1455 1455 1530 1530 1605 1605 1665 1665 1695 1695 1695 1695 1650 1650 1650,686.83,False,True,True,high
s3w8g8,3,8,8,256,3,768,3072,1,5.868607997894287,5.824416160583496,0.2709922248332627,68,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.11974143981934,3,1695.0,1680.0,1710.0,1680 1680 1695 1695 1695 1695 1710 1710 1695 1695 1350 1350 1575 1575 1665 1665 1695 1695 1695 1695 1710 1710 1710 1710,692.1405,False,True,True,high
s3w4g1,3,4,1,256,3,768,3072,1,6.326144218444824,6.192607879638672,0.273818543904915,63,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,371.05558013916016,3,1755.0,1725.0,1755.0,1725 1755 1755 1755 1755 1770 1770 1770 1770 1725 1725 1500 1500 1725 1725 1755 1755 1755 1755 1755 1755 1755 1755 1755,694.5195,False,True,True,high
s2w4g1,2,4,1,256,3,768,3072,1,6.784512042999268,6.691936016082764,0.3051950752385194,59,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.94761896133423,3,1830.0,1830.0,1830.0,1830 1845 1845 1830 1830 1845 1845 1830 1830 1665 1665 1470 1470 1710 1710 1785 1785 1815 1815 1830 1830 1830 1830 1830,689.917,False,True,True,high
s3w8g16,3,8,16,256,3,768,3072,1,5.993375778198242,5.855807781219482,0.2073058461789629,65,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.1662106513977,3,1665.0,1650.0,1665.0,1650 1650 1665 1665 1665 1665 1695 1695 1695 1695 1425 1425 1590 1590 1680 1680 1665 1665 1620 1620 1665 1665 1665,693.75,False,True,True,high
